"","condition","worker_id","education","english_native","ethnicity","gender","age","religion","comp_check","comments","trialNum","swatch","response","responseCoded","rt","country"
"4458","hungry","A5YVMQWA2IYPF","college_bachDegree",NA,"white","male",38,"christianity_catholic","By the looks of what I am looking at I can decide this one feels hungry.","Good study.",42,"BI2A00047","definitely no",-3,2462,"us"
"4459","hungry","A5YVMQWA2IYPF","college_bachDegree",NA,"white","male",38,"christianity_catholic","By the looks of what I am looking at I can decide this one feels hungry.","Good study.",43,"BI2A00019","probably yes",2,1462,"us"
"4460","hungry","A5YVMQWA2IYPF","college_bachDegree",NA,"white","male",38,"christianity_catholic","By the looks of what I am looking at I can decide this one feels hungry.","Good study.",44,"BI2A00032","probably no",-2,3490,"us"
"4461","hungry","A5YVMQWA2IYPF","college_bachDegree",NA,"white","male",38,"christianity_catholic","By the looks of what I am looking at I can decide this one feels hungry.","Good study.",45,"BI2A00037","definitely no",-3,2951,"us"
"4462","hungry","A5YVMQWA2IYPF","college_bachDegree",NA,"white","male",38,"christianity_catholic","By the looks of what I am looking at I can decide this one feels hungry.","Good study.",46,"BI2A00021","definitely no",-3,3249,"us"
"4463","hungry","A5YVMQWA2IYPF","college_bachDegree",NA,"white","male",38,"christianity_catholic","By the looks of what I am looking at I can decide this one feels hungry.","Good study.",47,"BI2A00014","equally yes/no",0,2445,"us"
"4464","hungry","A5YVMQWA2IYPF","college_bachDegree",NA,"white","male",38,"christianity_catholic","By the looks of what I am looking at I can decide this one feels hungry.","Good study.",48,"BI2A00030","definitely no",-3,4523,"us"
"4465","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",1,"BI2A00042","definitely no",-3,4950,"us"
"4466","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",2,"BI2A00016","probably no",-2,5605,"us"
"4467","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",3,"BI2A00019","probably yes",2,2674,"us"
"4468","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",4,"BI2A00006","definitely yes",3,2541,"us"
"4469","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",5,"BI2A00037","definitely no",-3,2027,"us"
"4470","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",6,"BI2A00036","definitely no",-3,1283,"us"
"4471","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",7,"BI2A00014","definitely no",-3,2438,"us"
"4472","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",8,"BI2A00027","definitely no",-3,4639,"us"
"4473","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",9,"BI2A00025","maybe no",-1,2811,"us"
"4474","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",10,"BI2A00044","definitely no",-3,1855,"us"
"4475","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",11,"BI2A00034","maybe yes",1,5647,"us"
"4476","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",12,"BI2A00047","maybe yes",1,2599,"us"
"4477","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",13,"BI2A00002","definitely yes",3,2221,"us"
"4478","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",14,"BI2A00026","maybe no",-1,4007,"us"
"4479","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",15,"BI2A00011","definitely yes",3,3563,"us"
"4480","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",16,"BI2A00009","definitely yes",3,1647,"us"
"4481","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",17,"BI2A00018","maybe yes",1,3599,"us"
"4482","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",18,"BI2A00045","definitely no",-3,1954,"us"
"4483","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",19,"BI2A00015","definitely yes",3,1927,"us"
"4484","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",20,"BI2A00005","definitely yes",3,1570,"us"
"4485","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",21,"BI2A00010","definitely yes",3,1870,"us"
"4486","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",22,"BI2A00030","probably no",-2,1954,"us"
"4487","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",23,"BI2A00017","probably no",-2,3018,"us"
"4488","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",24,"BI2A00032","probably no",-2,1130,"us"
"4489","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",25,"BI2A00013","probably yes",2,2343,"us"
"4490","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",26,"BI2A00008","definitely yes",3,1794,"us"
"4491","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",27,"BI2A00004","definitely yes",3,903,"us"
"4492","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",28,"BI2A00022","probably yes",2,4870,"us"
"4493","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",29,"BI2A00043","definitely no",-3,1443,"us"
"4494","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",30,"BI2A00021","definitely no",-3,1111,"us"
"4495","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",31,"BI2A00040","definitely no",-3,5135,"us"
"4496","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",32,"BI2A00035","definitely no",-3,1343,"us"
"4497","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",33,"BI2A00033","definitely no",-3,1787,"us"
"4498","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",34,"BI2A00041","definitely no",-3,1155,"us"
"4499","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",35,"BI2A00046","definitely no",-3,927,"us"
"4500","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",36,"BI2A00024","definitely yes",3,1867,"us"
"4501","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",37,"BI2A00007","definitely yes",3,1502,"us"
"4502","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",38,"BI2A00038","definitely no",-3,2220,"us"
"4503","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",39,"BI2A00039","definitely no",-3,3174,"us"
"4504","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",40,"BI2A00012","maybe no",-1,6263,"us"
"4505","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",41,"BI2A00003","definitely yes",3,1831,"us"
"4506","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",42,"BI2A00031","definitely no",-3,1571,"us"
"4507","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",43,"BI2A00020","maybe yes",1,3371,"us"
"4508","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",44,"BI2A00023","probably no",-2,2283,"us"
"4509","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",45,"BI2A00029","probably no",-2,2827,"us"
"4510","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",46,"BI2A00028","probably no",-2,4695,"us"
"4511","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",47,"BI2A00001","probably yes",2,3887,"us"
"4512","hungry","A222NJED4XM6ZZ","college_bachDegree",NA,"white","male",28,"christianity_morman","I think that the subject of this image can feel hunger.","",48,"BI2A00048","definitely no",-3,3103,"us"
"4513","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",1,"BI2A00004","maybe yes",1,6335,"us"
"4514","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",2,"BI2A00009","probably yes",2,7275,"us"
"4515","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",3,"BI2A00024","definitely yes",3,5468,"us"
"4516","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",4,"BI2A00014","probably no",-2,2922,"us"
"4517","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",5,"BI2A00018","maybe no",-1,4570,"us"
"4518","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",6,"BI2A00035","probably no",-2,2149,"us"
"4519","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",7,"BI2A00002","maybe yes",1,3607,"us"
"4520","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",8,"BI2A00034","definitely no",-3,2386,"us"
"4521","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",9,"BI2A00003","probably yes",2,2053,"us"
"4522","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",10,"BI2A00025","probably no",-2,2439,"us"
"4523","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",11,"BI2A00032","definitely no",-3,1412,"us"
"4524","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",12,"BI2A00010","definitely no",-3,1341,"us"
"4525","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",13,"BI2A00030","definitely no",-3,999,"us"
"4526","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",14,"BI2A00017","definitely no",-3,1094,"us"
"4527","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",15,"BI2A00001","probably yes",2,2102,"us"
"4528","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",16,"BI2A00022","definitely no",-3,2389,"us"
"4529","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",17,"BI2A00008","maybe yes",1,1864,"us"
"4530","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",18,"BI2A00045","definitely no",-3,1304,"us"
"4531","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",19,"BI2A00015","definitely no",-3,2065,"us"
"4532","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",20,"BI2A00040","definitely no",-3,884,"us"
"4533","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",21,"BI2A00037","definitely no",-3,1066,"us"
"4534","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",22,"BI2A00029","definitely no",-3,1141,"us"
"4535","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",23,"BI2A00044","definitely no",-3,1044,"us"
"4536","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",24,"BI2A00023","equally yes/no",0,2631,"us"
"4537","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",25,"BI2A00027","definitely no",-3,1550,"us"
"4538","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",26,"BI2A00042","definitely no",-3,1136,"us"
"4539","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",27,"BI2A00038","definitely no",-3,949,"us"
"4540","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",28,"BI2A00006","probably yes",2,1717,"us"
"4541","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",29,"BI2A00007","probably yes",2,836,"us"
"4542","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",30,"BI2A00026","equally yes/no",0,2086,"us"
"4543","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",31,"BI2A00011","definitely yes",3,3794,"us"
"4544","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",32,"BI2A00020","probably yes",2,2085,"us"
"4545","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",33,"BI2A00047","definitely no",-3,1796,"us"
"4546","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",34,"BI2A00041","definitely no",-3,1699,"us"
"4547","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",35,"BI2A00031","definitely no",-3,823,"us"
"4548","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",36,"BI2A00033","definitely no",-3,800,"us"
"4549","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",37,"BI2A00016","equally yes/no",0,1568,"us"
"4550","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",38,"BI2A00039","definitely no",-3,1191,"us"
"4551","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",39,"BI2A00048","definitely no",-3,761,"us"
"4552","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",40,"BI2A00028","definitely no",-3,934,"us"
"4553","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",41,"BI2A00012","equally yes/no",0,2464,"us"
"4554","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",42,"BI2A00046","definitely no",-3,1150,"us"
"4555","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",43,"BI2A00013","probably yes",2,1535,"us"
"4556","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",44,"BI2A00021","definitely no",-3,1265,"us"
"4557","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",45,"BI2A00043","definitely no",-3,836,"us"
"4558","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",46,"BI2A00036","definitely no",-3,1105,"us"
"4559","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",47,"BI2A00005","probably yes",2,2330,"us"
"4560","pain","A2FE6HDHREXIJ5","college_some",NA,"hispanicLatino","female",32,"none","I think that it is able to comprehend when something hurts.","",48,"BI2A00019","probably yes",2,797,"us"
"4561","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",1,"BI2A00008","maybe yes",1,6501,"us"
"4562","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",2,"BI2A00022","probably no",-2,2229,"us"
"4563","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",3,"BI2A00003","definitely yes",3,2820,"us"
"4564","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",4,"BI2A00026","maybe yes",1,2950,"us"
"4565","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",5,"BI2A00005","definitely yes",3,2389,"us"
"4566","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",6,"BI2A00039","definitely no",-3,1744,"us"
"4567","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",7,"BI2A00016","maybe no",-1,3401,"us"
"4568","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",8,"BI2A00040","definitely no",-3,1933,"us"
"4569","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",9,"BI2A00023","probably no",-2,3410,"us"
"4570","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",10,"BI2A00031","definitely no",-3,1879,"us"
"4571","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",11,"BI2A00019","probably yes",2,2775,"us"
"4572","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",12,"BI2A00044","definitely no",-3,1687,"us"
"4573","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",13,"BI2A00029","definitely no",-3,1611,"us"
"4574","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",14,"BI2A00015","maybe yes",1,4435,"us"
"4575","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",15,"BI2A00020","maybe yes",1,3629,"us"
"4576","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",16,"BI2A00011","definitely yes",3,4003,"us"
"4577","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",17,"BI2A00030","maybe no",-1,5687,"us"
"4578","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",18,"BI2A00038","definitely no",-3,1773,"us"
"4579","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",19,"BI2A00009","maybe yes",1,3026,"us"
"4580","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",20,"BI2A00014","maybe yes",1,2085,"us"
"4581","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",21,"BI2A00018","maybe yes",1,2489,"us"
"4582","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",22,"BI2A00004","probably yes",2,2239,"us"
"4583","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",23,"BI2A00047","definitely no",-3,2134,"us"
"4584","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",24,"BI2A00002","definitely yes",3,2302,"us"
"4585","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",25,"BI2A00024","definitely yes",3,4861,"us"
"4586","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",26,"BI2A00035","definitely no",-3,2614,"us"
"4587","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",27,"BI2A00025","probably no",-2,3822,"us"
"4588","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",28,"BI2A00017","probably no",-2,2347,"us"
"4589","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",29,"BI2A00007","probably yes",2,2741,"us"
"4590","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",30,"BI2A00028","equally yes/no",0,6928,"us"
"4591","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",31,"BI2A00013","maybe yes",1,2643,"us"
"4592","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",32,"BI2A00001","maybe yes",1,2142,"us"
"4593","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",33,"BI2A00036","probably no",-2,3110,"us"
"4594","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",34,"BI2A00046","definitely no",-3,2145,"us"
"4595","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",35,"BI2A00043","definitely no",-3,2230,"us"
"4596","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",36,"BI2A00033","maybe no",-1,2261,"us"
"4597","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",37,"BI2A00042","maybe no",-1,1982,"us"
"4598","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",38,"BI2A00045","definitely no",-3,2210,"us"
"4599","pain","A29YR43EA2W0VR","college_some",NA,"white","female",29,"none","I think it can feel pain.","I do not have any suggestions. I just wanted to say that I really enjoyed taking this survey and I think you did a great job setting it up!",39,"BI2A00048","definitely no",-3,1399,"us"
